Price,Model,Mileage_km,Engine_cc,Vehicle_Age,Has_AC,Has_PowerSteering,Has_PowerMirror,Transmission_Manual,Fuel_Type_Electric,Fuel_Type_Gas,Fuel_Type_Hybrid,Fuel_Type_Petrol,Make_ford,Make_honda,Make_hyundai,Make_kia,Make_mazda,Make_mitsubishi,Make_nissan,Make_perodua,Make_suzuki,Make_toyota
17550000.0,Vezel Z Premium 10 Speakers,31000.0,1500.0,3,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
50.0,5o,132000.0,1500.0,41,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7490000.0,Civic FD3,170000.0,1390.0,15,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1960000.0,PCX 160,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
140000.0,CD70,32522.0,1500.0,47,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
95000.0,Cd 90,123456.0,1500.0,36,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1975000.0,Civic FD3,160000.0,1500.0,15,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1975000.0,PCX 160,270.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3500000.0,Civic Ek3,1234.0,1500.0,28,1,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4225000.0,CITY. 7,170000.0,1500.0,21,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
330000.0,Twister 110,40000.0,1500.0,10,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1350000.0,Pcx 150,13500.0,1500.0,8,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1145000.0,AX-1,23555.0,1500.0,13,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
935000.0,LA Custom 250,30000.0,1500.0,22,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1980000.0,Hornet Ch 115,111111.0,1500.0,17,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7825000.0,Insight ZE2,220000.0,1300.0,14,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2725000.0,HORNET F7,9400.0,1500.0,7,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1475000.0,PCX 150,24200.0,1500.0,5,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1975000.0,Civic Ed3,111111.0,1500.0,38,1,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
220000.0,Today 49cc,7500.0,1500.0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
270000.0,Today 48cc,2500.0,1500.0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
95000.0,Cd 90,132000.0,1500.0,38,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
530000.0,Unicorn 160,33000.0,1500.0,7,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1980000.0,Pcx 160,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
150000.0,Super Cub 70,10900.0,1500.0,18,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1790000.0,PCX 125,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6975000.0,Civic FD4,145000.0,1600.0,15,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
295000.0,CD 125 Twin,50000.0,1500.0,34,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1880000.0,Pcx 160cc,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
175000.0,Md 90,132000.0,1500.0,36,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4200000.0,Civic Ek3 Wagon Ek7,170000.0,1500.0,29,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
728000.0,AX-1,59000.0,1500.0,22,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
310000.0,110,132000.0,1500.0,9,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
230000.0,CG125,65428.0,1500.0,46,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7775000.0,Fit GP4 RS Hybrid,128000.0,1500.0,14,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2370000.0,Hornet 250 150chassi,47000.0,1500.0,15,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1430000.0,Hornet Ch115,35000.0,1500.0,15,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5575000.0,CIVIC ES8 VTEC,189000.0,1500.0,25,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6750000.0,S660,24000.0,660.0,10,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4375000.0,EK3 Ferio,208000.0,1500.0,29,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
3400000.0,Civic EG8 Ferio 1.7L Vtec RS,148000.0,1700.0,34,1,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1690000.0,Hornet 250 Ch 150,55627.0,1500.0,16,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6995000.0,Civic Fd3,180000.0,1330.0,15,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1325000.0,Pcx 150,42000.0,1500.0,9,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5475000.0,Civic ES8,185332.0,1495.0,22,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
7000000.0,FIT GP5,92000.0,1500.0,12,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
630000.0,CD 125 BENLY,68800.0,1500.0,23,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
350000.0,Cd Dream 110,11.0,1500.0,7,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6475000.0,Fit Gp4,112000.0,,14,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4440000.0,Civic EK3 Ferio,165000.0,1500.0,28,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
790000.0,Pcx 125,87900.0,1500.0,19,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
210000.0,CB HORNET 160R,50000.0,1500.0,9,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1900000.0,Civic Ed3,0.0,1500.0,36,1,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
58000.0,Super Cub 70,10000.0,1500.0,37,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
265000.0,48cc,2500.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5600000.0,Cb4 Revo,10000.0,1500.0,6,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1775000.0,PCX 160,11900.0,1500.0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
148000.0,CD Deluxe 100,65000.0,1500.0,15,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11700000.0,Fit Shuttle Gp7,138000.0,1500.0,11,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5600000.0,Civic ES8,205000.0,1500.0,2,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
810000.0,Dio DLX 110,25.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1840000.0,PCX 160,700.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
700000.0,NV Custom 750,20000.0,750.0,26,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1875000.0,PCX 160 Japan,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8875000.0,Fit GP2 Shuttle,119000.0,1330.0,13,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
11200000.0,Civic Fk6,95000.0,1000.0,8,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
120000.0,Press Cub 48,888888.0,1500.0,31,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6950000.0,Civic Fd4,113000.0,1700.0,15,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
240000.0,MD 90,49000.0,1500.0,25,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7900000.0,FIT GP5,118611.0,1500.0,12,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
750000.0,Sl230,100000.0,1500.0,20,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
470000.0,Cd 200,0.0,1500.0,29,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
250000.0,MD 90,132000.0,1500.0,29,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5500000.0,Civic ES8,210000.0,1500.0,22,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
5190000.0,Civic ES8,226000.0,1500.0,26,1,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6650000.0,Fit GE6,82240.0,1330.0,16,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2480000.0,Hornet Ch150 F7,15000.0,1500.0,4,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
510000.0,Dio 110,50000.0,1500.0,10,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5800000.0,Integra DB8,175000.0,2000.0,28,1,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
165000.0,MD 903,65932.0,1500.0,30,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
250000.0,Super Cub 90,1234.0,1500.0,22,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
485000.0,DIO SCV 110,77361.0,1500.0,10,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
325000.0,Cd125,84000.0,1500.0,40,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
235000.0,Phantom TA150,2222.0,1500.0,22,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11750000.0,Fit Shuttle GP7,120000.0,1500.0,11,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2700000.0,Hornet 150ch,25000.0,1500.0,18,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5590000.0,Civic ES8 EXI VERSION,179000.0,1500.0,21,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
10000000.0,Fit Shuttle GP2,47000.0,1330.0,13,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
450000.0,Dio scv110,59600.0,1500.0,12,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
19050000.0,Vezel Z Premium 10 Speakers,2.0,1500.0,1,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
572000.0,Dio SCV 110,47859.0,1500.0,8,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5400000.0,Civic Es8,132000.0,1500.0,22,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
525000.0,MD 90,33059.0,1500.0,10,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12000000.0,Fit Shuttle GP7,110000.0,1500.0,11,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5250000.0,CIVIC ES8 EXI,215000.0,1500.0,22,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1234567.0,Cb4,24000.0,1500.0,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6290000.0,Fit GP110th Anniversary,190000.0,1330.0,15,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
7475000.0,FIT GP5,108000.0,1500.0,11,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2850000.0,Dream Dx 110,40000.0,1500.0,9,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
175000.0,Dio 48CC,3000.0,1500.0,26,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1200000.0,Steed 400,38000.0,1500.0,20,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1450.0,Hornet 105,35000.0,1500.0,17,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
695000.0,Cb Hornet 160,38000.0,1500.0,9,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
920000.0,Jade Ch120,45000.0,1500.0,16,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
32000000.0,CRV VTi L7,132000.0,1500.0,1,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
7100000.0,FIT GP4 RS,112500.0,1499.0,14,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
240000.0,Zoomer 48,3525.0,1500.0,8,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7900000.0,Civic Fd3,160000.0,1330.0,16,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
145000.0,Cd125,58000.0,1500.0,29,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1950000.0,PCX 160,2100.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
255000.0,CD 125,44000.0,1500.0,33,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1525000.0,Cb4,33657.0,1500.0,15,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7680000.0,FIT GP5,125000.0,1500.0,12,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
475000.0,Cd 125 Benly,132000.0,1500.0,32,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
175000.0,90,132000.0,1500.0,22,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29000000.0,CRV Vti-L7,9000.0,1500.0,3,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
3500000.0,Cb400 Revo Hyper Vtec,8000.0,1500.0,12,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
350000.0,CD 125 Benly,1200.0,1500.0,31,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2150000.0,Hornet Ch 150,60000.0,1500.0,19,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
180000.0,Cb Hornet 160r,30000.0,1500.0,7,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1550000.0,Cb 400,28000.0,1500.0,14,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5950000.0,Fit GP1,173000.0,1300.0,15,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
205000.0,Dio 48cc 49cc,1234.0,1500.0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
135000.0,MD 90,35000.0,1500.0,33,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7450000.0,Fit GP5,152000.0,1500.0,12,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4475000.0,Cb400 Revo,7500.0,1500.0,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
375000.0,Cd Dream 110,20400.0,1500.0,7,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
225000.0,MD 90,82758.0,1500.0,27,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7375000.0,Civic FD3,178000.0,1339.0,18,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1525000.0,CBR1000rr,20000.0,1000.0,14,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6850000.0,Fit GP5,129000.0,1500.0,13,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
5200000.0,Fit Aria GD8,189000.0,1490.0,19,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
200000.0,Dx 100,132000.0,1500.0,39,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1820000.0,Pcx 160cc,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5350000.0,Fit Aria GD8,188280.0,1490.0,22,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1580000.0,CB 400,64789.0,1500.0,12,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
150000.0,Cg 125,75000.0,1500.0,46,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1485000.0,Hornet Ch110,45000.0,1500.0,14,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1535000.0,Hornet Ch115,34000.0,1500.0,14,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6400000.0,CRV RD5,196000.0,2000.0,24,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
5500.0,Md 70,36521.0,1500.0,20,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1860000.0,Pcx 160,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
115000.0,Cd-70,11111.0,1500.0,11,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
145000.0,MD 90,69325.0,1500.0,21,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
595000.0,Dio Bcv 110,35000.0,1500.0,7,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2250000.0,Hornet F7,11111.0,1500.0,18,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31300000.0,CRV VTi-L7 Turbo,132000.0,1500.0,1,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
199000.0,ACE 125,55000.0,1500.0,12,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2050000.0,CBR 600,27000.0,6000.0,19,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8700000.0,Insight Ze2,118485.0,1300.0,13,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1750000.0,Pcx 125,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
570000.0,Dio Dx 110,35000.0,1500.0,8,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1975000.0,Civic FD3,142000.0,1490.0,19,1,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
265000.0,Dio Today Japan 48cc 49cc Scooter Mini,48487.0,1500.0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
750000.0,Hornet 160r,53000.0,1500.0,8,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
27900000.0,CRV VTI X7,90.0,1500.0,2,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
240000.0,CM 125,78960.0,1500.0,42,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
285000.0,CB Hornet 160R,38000.0,1500.0,10,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
225000.0,Cb Hornet 160r,50730.0,1500.0,7,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
780000.0,CB250N,132000.0,1500.0,40,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
350000.0,CD125,352976.0,1500.0,30,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
90000.0,CG125,132000.0,1500.0,19,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1845000.0,PCX 160,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4700000.0,Fit Aria GD6,165000.0,1490.0,23,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1725000.0,Cb 4 Spec 3,510000.0,1500.0,13,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1975000.0,Hornet 250 CH130,40000.0,1500.0,12,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7450000.0,Civic FD1 Type S,130000.0,1800.0,15,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
38000.0,CD90,96794.0,1500.0,19,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
370000.0,MD 90,65800.0,1500.0,22,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
525000.0,Cb Unicorn 160,132000.0,1500.0,9,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1720000.0,Pcx125,80.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
120000.0,Super Cub C 70,132000.0,1500.0,38,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
65000.0,MD 70,132000.0,1500.0,30,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
575000.0,Dio Dx 110,34000.0,1500.0,8,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6450000.0,FIT GP1,142000.0,1500.0,15,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
12650000.0,Fit Shuttle GP7 NAVI PREMIUM,61000.0,1500.0,10,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2450000.0,Hornet Chassi 140,22500.0,1500.0,9,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2040000.0,Hornet 250 Ch 115,48750.0,1500.0,9,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3575000.0,CB4 Revo,39850.0,1500.0,10,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6450000.0,Civic FD1,170000.0,1800.0,20,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1900000.0,Hornet 250 CH130,53000.0,1500.0,18,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5675000.0,Civic Es8 EXi,195000.0,1500.0,21,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
800000.0,XLR 250 RFVC Chasi 100,132000.0,1500.0,13,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14100000.0,Civic FK7,81000.0,1500.0,9,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
510000.0,CD 125 Benly,12345.0,1500.0,28,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
110000.0,CD 90,50000.0,1500.0,28,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5500000.0,Accord CF4,233500.0,2000.0,24,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1875000.0,PCX 160,132000.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
190000.0,Cd125 Twin,132000.0,1500.0,42,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5250000.0,Civic ES8,213100.0,1500.0,21,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
196000.0,CD 90,80000.0,1500.0,18,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
125000.0,CD 90 BENLY,132000.0,9000.0,28,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1975000.0,Civic FD3,141000.0,1500.0,17,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
485000.0,Dio 110,45678.0,1500.0,10,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
400000.0,CB Trigger 150,59000.0,1500.0,12,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
845000.0,CB Hornet 160R,37700.0,1500.0,7,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
125000.0,Super Cub 90,80000.0,1500.0,42,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
125000.0,Md 90,50000.0,1500.0,33,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
120000.0,MD 90,132000.0,,46,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7100000.0,Civic Fd4,183000.0,1600.0,18,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
730000.0,Hornet Ch115,99999.0,1500.0,28,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
890000.0,Jade 120 Chassi,39000.0,1500.0,17,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
148000.0,CD Deluxe 100,65000.0,1500.0,15,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1300000.0,PCX150,25200.0,1500.0,7,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2000000.0,PCX 160,0.0,1500.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2975000.0,Hornet F7 CH150 Deluxe,34353.0,1500.0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6550000.0,Wagon R FZ Premium MH55S,90800.0,660.0,8,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
655000.0,Djebel 200,67000.0,1500.0,15,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3195000.0,Every Join DA-52,135000.0,650.0,26,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6990000.0,Every DA17,6000.0,660.0,3,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5575000.0,Every D17,132000.0,,10,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5875000.0,Every DA17,86000.0,660.0,9,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1850000.0,M13 A,130000.0,1300.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5350000.0,Every DA64,134000.0,660.0,12,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5375000.0,Swift ZC71S Japan,151200.0,1240.0,18,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2460000.0,Maruti 800,126000.0,800.0,14,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4650000.0,Alto K10,87000.0,1000.0,10,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
565000.0,GN125 Japan,15000.0,1500.0,14,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9650000.0,Wagon R Custom ZX Upgrade 360,132000.0,660.0,1,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6950000.0,Grand Vitara 4x4,214000.0,1900.0,19,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3290000.0,Alto K10,146000.0,1000.0,15,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6350000.0,Every DA17,40000.0,650.0,11,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
4200000.0,Every DA62,110000.0,650.0,22,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
